id_comment,comment,author,like_count,time,video_id
UgwbkjHSEIL25itq-SV4AaABAg,Bukan cuma pintar tapi juga harus amanah.dan tegas menjalankan tugas negara☝️🕌🤲🕋🇮🇩👍🙏,@iyasmalik-j1l,0,2025-09-13,xaT4GPEQhD0
Ugw1QoX7mv7h3jvTNjp4AaABAg,Semoga tepat sasaran dan bangnya yg amanah,@WahyuniSani-l4s,0,2025-09-12,xaT4GPEQhD0
Ugz2NlbqoCpNooLaPnZ4AaABAg,Pajak PEKERJA industri kehutanan yang sudah tidak ada lagi hilirisasinya tolong di tanggung juga pak menkeu,@williwill5215,0,2025-09-13,xaT4GPEQhD0
Ugyl_8Y-xfC-sUNwyxl4AaABAg,Ini baru awal saya akan percaya jika kita rakyat di bawah merasakan langsung kebijakannya baru saya percaya.  Semoga rakyat terbantu dalam mencari nafkah.,@UntungMujianto-3467,0,2025-09-13,xaT4GPEQhD0
UgxFf9sI89-CA1Cwdf94AaABAg,Benar pak menteri kami rakyat dukung anda,@BudiSantoso-w7h,0,2025-09-14,xaT4GPEQhD0
UgzT_nrXTlLhR8kx7lN4AaABAg,"Semoga Bank2 yg di tunjuk selalu Bank nya sehat,jangan sampai terjadi seperti kasus BLBI BANK CENTURY.",@mochamadyulianto-gc7vq,4,2025-09-12,xaT4GPEQhD0
Ugx26g9KWHzBLFfVS994AaABAg,"Lihat saja nanti dampaknya bgmn untuk perekonomian masyarakat,blm juga berjalan sudah di puji puji,tapi semoga dampaknya terasa signifikan ke masyarakat indonesia",@Poeng123,0,2025-09-13,xaT4GPEQhD0
Ugx1tpU3_fr_DGQ1thZ4AaABAg,"Biasa masih awal,,,hari hati pengawasannya ketat",@HerawatyBasir,1,2025-09-13,xaT4GPEQhD0
Ugz7kuuGCDeHEGUfZoB4AaABAg,Asal jgn ada yg korupsiin aja...yg bikin negara susah krena banyak yg korupsi intinya itu...kalau ngak juga negara sudah kaya dr dlu,@goldenkai-j4z,2,2025-09-12,xaT4GPEQhD0
Ugx_VhuobHGyw1u2G9F4AaABAg,Mantap 👍 pak semoga sukses perekonomian di indonesia,@DarulKeni,1,2025-09-13,xaT4GPEQhD0
UgzitHv_sErA93Tbd594AaABAg,Alangkah bagusnya klo ide pak mentri ini disusul pengesahan uu perampasan aset atau hukuman mati bagi koruptor,@AchSuyono-ig9rk,0,2025-09-13,xaT4GPEQhD0
Ugz_7EIVVEWIZVgYubB4AaABAg,❤,@AsepWahyudin-mt5dz,1,2025-09-14,xaT4GPEQhD0
UgwU86U2d6CBIo70pP14AaABAg,"Maunya bentuk lapangan kerja ,dan UMR naikan supaya rakyat lebih makmur",@SenopatiWijaya66,0,2025-09-13,xaT4GPEQhD0
UgxwMvj88sA9ePEHnIt4AaABAg,Setuju ttp hrs bertahap dan pengawasan lebih ketat dan teliti!!!,@NurSamsiah-w3o,0,2025-09-13,xaT4GPEQhD0
Ugw0APmISW-lWKid8kB4AaABAg,BARU JALAN 1 MINGGU SMG MULUS PERJALANANNYA,@Suharto123Suharto12,0,2025-09-13,xaT4GPEQhD0
UgwuD0A0m7iGYuYILqZ4AaABAg,Tinggal tindak koruptor ini bisa jadi modal kebangkitan ekonomi yang lesu,@dhanznroses7692,1,2025-09-12,xaT4GPEQhD0
UgySDdCyz7U59W9JoSB4AaABAg,Ucapan itu do'a yg buruk akamenjadi baik atas izin Alloh karena Alloh lah yg berhak menentukan untuk kami mohon yang terbaik do'a kami selalu ada di garda terdepan untuk negri ini Aamin Aamiin Aamiin Yaa Robbal'alamiiin Yaa Alloh 🤲🏻🤲🏻🤲🏻,@YogiPramudyo,0,2025-09-13,xaT4GPEQhD0
Ugz4YFOvRClUd3vk2gV4AaABAg,Semoga negara kita semakin baik perekonomian dan damai sll..,@budiono5289,3,2025-09-13,xaT4GPEQhD0
UgylnrOsyxvTncxUvYl4AaABAg,"Klo mau lancar ,dukung UMKM rakyat kecil karena uang paling cepat perputaran dibawah ,klo di atas cuma di timbun dan mandek",@Budimanrebornfishing,1,2025-09-13,xaT4GPEQhD0
UgwhWuX7q1gpCgr_PQJ4AaABAg,Alhamdulillah semoga bermanfaat untuk orang banyak,@YeniWidiastuti-j9v,0,2025-09-13,xaT4GPEQhD0
Ugwd9srgWdq-PCGJWOF4AaABAg,Buruan sahkan RUU sita aset koruptor sebelum di korupsi,@AgusAje-id8wk,0,2025-09-13,xaT4GPEQhD0
Ugzkr9IHH3Epk3Ek7JN4AaABAg,"Maka dari itu jangan dikritik negatif dulu dari yg blm tahu sok tahu, manusia TK ada yg sempurna ttp ada kelebihan masing"", ayo kita tunggu gebrakkanya.....",@haryonoharyono8262,0,2025-09-13,xaT4GPEQhD0
UgxDc5wGtId6ZEejXSh4AaABAg,Bersatu menyembuhkan indonesia ..,@RahmaWati-cd6cf,0,2025-09-14,xaT4GPEQhD0
Ugynkm83ZORQm8fR1Kt4AaABAg,Bank Himbara gak kekurangan likuiditas tapi kekurangan inovasi produk perbankan yg menguntungkan rakyat,@pemberi_nasbung,0,2025-09-12,xaT4GPEQhD0
UgyNvZMnGIBZ3sTxSfN4AaABAg,Good good... Jgn lupa di awasi yg ketat,@KristalinaRama,0,2025-09-14,xaT4GPEQhD0
UgzDC8N-lO0bX0CfR1R4AaABAg,"Kucuran dana insya Allah menjadi plexibilitas ekonomi menjadi lebih leluasa, apalagi suku bunga diturunkan sampai ketingkat yang baik untuk menggenjot dunia usaha yang lebih beradab",@UjangKhairunas1,0,2025-09-14,xaT4GPEQhD0
UgxsSLjkGFrHwkbC8A14AaABAg,Semoga k depanny perekonomian indonesia bisa stabil dengan adany mentri yg baru,@PakWidodo-c8t,0,2025-09-13,xaT4GPEQhD0
UgwC2r0IElqSpwidJ1B4AaABAg,Keren lahan korupsi terbuka lebar 😂,@putramori,2,2025-09-13,xaT4GPEQhD0
UgxcqxW61hYROWPVDY54AaABAg,Perempuan mmg suka menabung,@mbahmbah352,1,2025-09-13,xaT4GPEQhD0
UgwxRyfLGbXTO1B1Ty94AaABAg,Otw kredit buat tambah modal nih😂,@tujuhenamchanel887,1,2025-09-13,xaT4GPEQhD0
Ugw1LZG9bLcfP_Ongah4AaABAg,"Ya betul pak, jika selama ini uang kita sebagai rakjel yg selalu taat pajak digunakan untuk kegiatan produktif, pasti maju pak, fasilitas umum bagus bagus, tranportasi umum gak ada yg usang (baru semua), jalanan udah merata bagus ke pelosok, pendidikan terjamin, saudara kita yg kurang beruntung bisa ditolong, bahkan negarapun gak bakalan punya utang. Meskipun ngegelontorin uang dibawah 200 T, pasti pasti bisa kok memperkuat ekonomi. Faktanya selama ini cuman digigitin tikus tikus yg serakah. Gimana mau majunya kalo gini terus, dari dulu sampe sekarang negara berkembang aja kategorinya, kapan jadi negara majunya? Cape rakyat cuman jadi donatur bawahannya. Mana pada songong sama gila hormat lagih",@ilhamsadewa9828,1,2025-09-12,xaT4GPEQhD0
UgxunZEp7roHzHnuwFJ4AaABAg,Emangnya Duit ini..Langsung MUDAH CAIR Ke Debitor....Mimpi Kaliii CEK BI...Senjata MENAKUTKAN Sales Bank & Debitor,@GunawanOtomotif,2,2025-09-12,xaT4GPEQhD0
UgzXbot74FmylTpOtup4AaABAg,Gass jangan Sampek kendor...,@naziraaja6082,1,2025-09-12,xaT4GPEQhD0
Ugxz5CQBKQJ1ELLiYax4AaABAg,"harusnya judol diberantas dulu, uang sebegitu banyak takutnya malah lari ke luar negri",@Yanuaradil,2,2025-09-12,xaT4GPEQhD0
Ugyw3t-ASFk4jqnhON54AaABAg,"Yg penting awasi Bank nya, penyalurannya dan awasi juga nasabahnya, jgn ada macet, jgn dipakai  utk kredit IMPORTIR, tapi Wajib utk EKSPOR dan Modal Kerja yg berbasis LoKAL jgm ada yg bahan2 Impor , kawal.kawal",@anakkulinersepedakopi6764,0,2025-09-14,xaT4GPEQhD0
UgwH1MPDeRjUU5LLhn94AaABAg,"Narik pajak tidak menyelesaikan masalah ekonomi,yg bener itu perampasan aset korupsi, kemudian pembukaan lapangan pekerjaan, memanfaatkan sumber daya alam dgn baik ,",@daniedhan2396,0,2025-09-13,xaT4GPEQhD0
UgyOrXzvb3WSjskMFyV4AaABAg,"Jika ini benar, mudahan dana ini tidak di korupsi",@AldyPredian,0,2025-09-12,xaT4GPEQhD0
UgxOFWSmQvp_iQNGVUx4AaABAg,"Jgn terlalu di sanjung..  Nanti lupa daratan, arogan naik.  Lupa rasa hormat pd rakyat.  Kita selalu tinjau saja kinerjannya.",@Sapi_ganteng07,6,2025-09-12,xaT4GPEQhD0
UgyPNvrR1abFEc6i6q54AaABAg,"Suku bunga terlalu besar bank di indo, coba dong seperti negera2 lain, jadi tidak terlalu di bebankan bunga tinggi untuk pelaku usaha...",@widodokka3273,0,2025-09-14,xaT4GPEQhD0
UgzJOc0WB9B1JFedDGF4AaABAg,Coba pemutihan ojk pasti rakyat senang 😂,@dannydiansyah-yg2kd,1,2025-09-13,xaT4GPEQhD0
Ugzs3BJMl0XGuXeq5bt4AaABAg,SEGERA CAIRKAN PINJAMAN  BAGI PARA PENSIUNAN ASN...PETANI ...NELAYAN...PENGUSAHA KECIL...BUNGA RINGAN...LUNAK....MUDAH ...CAIRNYA......EKONOMI BERGERAK CEPAT...,@obengstuk3777,0,2025-09-12,xaT4GPEQhD0
UgwMDztgdMyFtZz4g914AaABAg,"Bapak ini tau apa yg harus dilakukan dan segera dilakukan, semoga kinerja ekonomi Indonesia makin baik, selamat berjuang Pak, semoga Tuhan selalu memberi kemudahan buat Bapak demi Indonesia makin baik.",@RMie-p7l,85,2025-09-10,S-uR-p--OHs
UgwubXUWomYdtt0wHaF4AaABAg,"Kita nyimak.saja dulu, tunggu.lht hsl nyata di masyarakat. Selamat bekerja pak.Mènteri, semoga sukses.",@coronachanelpeterinus9539,151,2025-09-10,S-uR-p--OHs
UgyrlhvvJyV9MlcthjV4AaABAg,Baru kali ini menteri terang benderang. Emg soal uang itu harus nyablak apa adanya terus terang. Mantap pak menteri,@SiswoyoSiswo-n7d,88,2025-09-10,S-uR-p--OHs
UgyikmeXiD6BTF0_2jB4AaABAg,Dukung terus pak purbaya! Beri beliau waktu untuk membuktikan,@yusufahmadsyafii_1196,166,2025-09-10,S-uR-p--OHs
Ugz1mTMhvD3wMVmBu1t4AaABAg,Saya amat sangat respect jika bapak bisa menurunkan pajak rakyat.. sehat selalu pak dan lancar dlm bertugas amin,@aurora-rx8yx,24,2025-09-10,S-uR-p--OHs
UgyGbVnYg0sOCe2jD9Z4AaABAg,Mantap menteri baru,@babyoyi1997,84,2025-09-10,S-uR-p--OHs
Ugx8hcSIYPwZl1kNqQZ4AaABAg,Yg paling tepat..turun kan tarif pajak bagi pengusaha..permudah syarat2nya..biar pengusaha banyak ciptakan lap kerja,@ahaikepo7984,54,2025-09-10,S-uR-p--OHs
Ugy-CoGcH3jN55z-V-F4AaABAg,"Ayo pak menteri segera lakukan perubahan,, agar ekonomi bisa tumbuh lebih cepat,,,,",@akbarriansyah4750,48,2025-09-10,S-uR-p--OHs
UgzffdRR1u6jOQUysLh4AaABAg,Betul ibarat di sedot terus dengan pajak dan uangnya diam tidak dibelanjakan lagi otomatis di bawah kering modal dan pak Purbaya dirubah diserap dan di belanjakan lagi agar pengusaha tidak sulit cari dana.pemikiran cerdas dan simple,@kartinkartin2579,137,2025-09-10,S-uR-p--OHs
Ugw73EwYMSn8vubNgvB4AaABAg,alhamdulillah baik alhamdulillah  alhamdulillah ya alloh,@zidanyudamarta,12,2025-09-10,S-uR-p--OHs
UgyvHxj6P7kZ-EEWZRJ4AaABAg,Mantap sekali menteri baru.setuju,@PatiroitahirTahir,75,2025-09-10,S-uR-p--OHs
Ugwt-jIvMiBEV9oYsIh4AaABAg,"Good, pak menteri yg ngerti cerdas yg paham akar masalahnya dilapangan, sehat selalu pak",@lelipurnama1364,36,2025-09-10,S-uR-p--OHs
UgyFElQ4LVH_ZJ1nHH94AaABAg,semangat pakkkk....rakyat dah capek susah dan miskin,@topprint3981,41,2025-09-10,S-uR-p--OHs
Ugxk4KmPb4g4yvKcDhl4AaABAg,"Mantap ini mentri baru, kyaknya sesuai dengan omonganya",@STOICFACT-k3p,32,2025-09-10,S-uR-p--OHs
Ugxh3e0AFyo23FY6iQl4AaABAg,"Bagus pak, perputaran uang kelas menengah kebawah lebih stabil",@Afin5407,60,2025-09-10,S-uR-p--OHs
UgyLOdd5fAeg_5FdwNp4AaABAg,"nah gitu donk baru bener , jgn cmn ngejer pajak aja",@venividivici3529,49,2025-09-10,S-uR-p--OHs
UgyQChBvhO0LYzJsciF4AaABAg,Sy lebih suka dgn style orang mcm ini.. Meski ceplas-ceplos tp sy yakin dia orang baik.,@mashamdani919,51,2025-09-10,S-uR-p--OHs
UgxgcKg5ChSFdnCsxrB4AaABAg,Baru 3 hari menjabat ... langkahnya nyata ... best lah pak menteri keuangan yg baru,@AllaricMainCatur,37,2025-09-10,S-uR-p--OHs
UgyjtdwZjeSp1MIIp6F4AaABAg,Mantappp ituu setuju,@NaturAku,45,2025-09-10,S-uR-p--OHs
UgzUchzCEKLkXYTj9kp4AaABAg,"Nah ini yg bener, uang pemerintah hrs diturunkan ke rakyat dg pinjaman bunga rendah lewat bnk, sehingga rakyat punya modal untuk usaha biar dpt mengurangi pengangguran 👍👍👍👍",@yudosantoso608,46,2025-09-10,S-uR-p--OHs
Ugw6alfPULeeq-o1tGV4AaABAg,"Bagusss , Pintarr Anda Pak Purbaya 😃👍 Semoga pertumbuhan Ekonomi Bergejolak Naik Lagi 😃👍",@BSutarFun,3,2025-09-10,S-uR-p--OHs
Ugx_m1jnS0ginxeIHiB4AaABAg,Ini orang kaya pak habibie pinter kaya nya.semoga aja tercapai yg di inginkan buat indonesia,@uwaisyoutubechanel5272,1,2025-09-11,S-uR-p--OHs
UgyMjFrXfSF-N-Ab-PR4AaABAg,"Nah kalo ada upaya gini kan enak, ga cuma pajak2in aja. Entah nanti hasilnya gimana yg penting sudah ada upaya, itu yg ditunggu masyarakat",@mochridwan2474,4,2025-09-10,S-uR-p--OHs
UgyZT7GO98xKzQp4aXl4AaABAg,Tingkakan lg modal kredit kur jgn biarkan bank mengalikan ke konvensional jgn ada rakyat yg tercekik bunga utang,@OmKoloTeknik,8,2025-09-10,S-uR-p--OHs
Ugz_sK83tSaNHeRqo114AaABAg,"Sekarang Bank utk menyalurkan kredit sangat selektif dan ketat menghindari resiko kredit macet, ekonomi sedang kurang baik, banyak perusahaan tutup menambah pengangguran...jual aset  kredit macet pun susah juga",@bahdadi804,13,2025-09-10,S-uR-p--OHs
UgxaAXFSzL5l0QCQkX54AaABAg,"Setujuuu Paaaaakkkk 😢 ini diaa pikiran saya selama ini,,,, Hidupkan Usaha Pemerintah dan Swasta,,, Ayo semua pihak Pemerintah berpikir lebih kreatif lah,, jangan palak2 pengusaha swasta ,, adakan Kepastian Hukum untuk Pengusaha2 Swasta.. KPK jangan asal tangkap,, hidupkan hukum yg berkeadilan.. jangan politisasi terus",@cobamining5705,21,2025-09-10,S-uR-p--OHs
UgwpHJdOfxKSRheJcMV4AaABAg,*Kita dukung saja*,@rimbaarkeo4931,12,2025-09-10,S-uR-p--OHs
UgwVnKyCM9Qfkki8VN94AaABAg,"INI BARU MENTERI CERDAS, PRO PERTUMBUHAN",@COCYTUZAN,21,2025-09-10,S-uR-p--OHs
Ugx3CPz1rMrc4ZkXXS54AaABAg,"Harus dibuat tim ekonomi yang terdiri dari : Menteri Keuangan, menteri perdagangan, menteri investasi, menteri koperasi, menteri BUMN, menteri ketenagakerjaan dan Bank Indonesia.",@brotosenocokrowiloto8441,5,2025-09-10,S-uR-p--OHs
UgzrRPBOtJP3Dzi1YYt4AaABAg,Seorang Menteri Rambutnya Acak Acakan. Kelihatan seorang yg jenius. 🔥,@MuhammadAbdulAziz-v5c,55,2025-09-10,S-uR-p--OHs
Ugxee_X6yBmzWmDZ5C14AaABAg,"Pindahkan ke rakyat saja lngsung pak, tp dgn syarat harus mengikuti mekanisme pemerintah.",@Burung-r2v,3,2025-09-10,S-uR-p--OHs
UgxHioGqCmtkcl1NNTR4AaABAg,Mentri cerdas,@harianojol5671,18,2025-09-10,S-uR-p--OHs
UgzOzLTMHBP9pQ0ebHt4AaABAg,"Kita harus kasih julukan kepada Menkeu baru kita, dengan julukan ""BAPAK KOBOI"" (positif) karena beliau membidik tepat sasaran pada permasalahan perekonomian yang selama ini mandek. Good job Pak Koboi, doa kami bersamamu👍",@rar9034,2,2025-09-10,S-uR-p--OHs
UgyuDDfIrlJ4eCJc0Vd4AaABAg,"Benar sekali, pindahin dana ke bank biar di serap ke kredit, toh para kreditur perusahaan juga bisa berjalan sendiri tanpa harus di tuntun cuma perlu pengawasan. Dari situ bisa berkembang ke bawah ekonomi",@thejileng55,7,2025-09-10,S-uR-p--OHs
UgxGQlQNhPNSDSs6KsN4AaABAg,Seribu tiga ratus triliyun tahun ini jatuh tempo ....warisan Mulyono...,@MaulanaRubai,9,2025-09-10,S-uR-p--OHs
Ugx-rzqYtiZ0BWWn7Rx4AaABAg,"Tunggu dulu. Perbankan indonesia TIDAK SEDANG ADA KRISIS KAPITAL. Penyerapan kredit semua DIBAWAH kapital rata2 bank, alias semua bank punya cukup uang, bahkan kelebihan, untuk penyaluran kredit. Buat apa kapital bank ditambah? Buat nurunin bunga kredit? Jelas nggak bisa, karna sejak awal mereka gak kekurangan uang, dan faktor penentu bunga kredit itu adalah resiko. Selama industri di indonesia masih beresiko stunting, bunga kredit gak akan diturunin walau kapitalnya 1 milyar kali lipat! Ini bahaya lho, kalo mereka waras, maksimal mereka akan beli obligasi. Kalo mereka gak waras bisa aja korupsi dengan skema window dressing, credit fraud, atau bahkan kabur sekalian, seperti dana BLBI dulu!!   Uang fiskal dipakai untuk judi QE (iya karna tujuannya emang QE kan?)....Ini menteri gimana sih????",@abbystate5315,23,2025-09-10,S-uR-p--OHs
UgxUp-6k-FF1J6HvXoB4AaABAg,Awas... Hati-hati pak.. Para maling sudah ancang-ancang tuh wkwkwk,@ambarudin08,26,2025-09-10,S-uR-p--OHs
UgxG6xntURi7mZX9KaF4AaABAg,"Kepada Pimpinan Pemerintahan RI sebagai warga RI sy berharap keputusan/pilihan/tindakan yg  dilakukan dengan penunjukan/pengangkatan MenKeu RI Baru bisa tepat sasaran y. Dapat membuat ekonomi RI lbh baik/ menjadikan kesejahteraan/kemakmuran/kecerdasan rakyat/bangsa/negara RI jauh lebih baik. Namun Demikian; ""apabila"" kemudian terjadi yg  ""sebaliknya"" maka harus ambil tindakan untuk ""membatalkan"" nya 🙏",@febriyantil4281,3,2025-09-10,S-uR-p--OHs
Ugwyx1FVQMAa1WrShFl4AaABAg,"Itu baru benar, salurkan uang untuk menggerakkan perekonomian Rakyat. Nanti kalau ekonomi Rakyat sudah tumbuh dan maju boleh dikenakan pajak sesuai kemampuan Rakyat",@BolangAnakPetualang-yj9ye,1,2025-09-10,S-uR-p--OHs
UgwUU7w325wO4vs5--94AaABAg,Saya dukung Bapak ayoo kita dukung berikan waktu biar Bapak bekerja,@RositaIpid,8,2025-09-10,S-uR-p--OHs
UgyTnmF5kbETuo1D1vp4AaABAg,Semoga di jaga Allah pak Menteri hatinya tulus utk pertumbuhan rakyat.,@ExpertsQuote,0,2025-09-13,S-uR-p--OHs
UgxQvHPKvw1PEWFSVdN4AaABAg,Masalahnya banyak PHK lap. pekerjaan susah banyak pengangguran bank sulit menyalurkan kredit. Hati-hati kredit fiktif - kasus BLBI jgn terulang.,@Rhwinata,5,2025-09-10,S-uR-p--OHs
UgyPM-BhXgAfTBqFcnp4AaABAg,Yang jadi masalah daya beli masyarakat kurang dan Bank juga mikir untuk ngasih dana kembalinya susah,@gustiabdurrahman1021,1,2025-09-10,S-uR-p--OHs
UgzIQHDFWGSyu8MqR7F4AaABAg,"menurutku jangan sampe spt blbi, yang untung para pemilik bank, tinggal ongkang2 kaki dapat dana segar. masih mending dipikirkan caranya buat balikin, ntar kalo kesulitan balikin, alasannya banyak. ujung2nya uda keluar uang banyak, inflasi lagi. udah itu overbook tuh nilai banknya, diambil alih malah jadi rugi.",@johndenver666,7,2025-09-10,S-uR-p--OHs
UgxPO3GfMux6AHOx3-94AaABAg,Mantab Lanjut Pak Purbaya 😃👍,@BSutarFun,1,2025-09-10,S-uR-p--OHs
Ugxpyyyc_CUlCyMDQ2p4AaABAg,"Di tengah masalah daya beli masyarakat yang sudah melemah,, ada kebijakan pemindahan dana ke perbankan dengan cost imbal balik,,, pertanyaan nya,, untuk mendapatkan cost imbal balik, perbankan menyalurkan nya lewat kredit kepada masyarakat kan dengan bunga kredit juga  ? Darimana masyarakat mampu membayar kredit berikut bunga nya,, sementara daya di sisi lain kemampuan daya beli masyarakat sangat lemah,, Bukankah akan semakin memperparah ekonomi masyarakat lebih luas ?",@AyuRoimah,7,2025-09-10,S-uR-p--OHs
UgzqAivQ8g-XY6jgFbp4AaABAg,"Saya lht dr segi komunikasi dan aura bpk sperti nya bnyk positip ny bpk sebagai mentri keu .cerdas ,tegas ,lugas ,ok",@ikhsanalgifahry3008,0,2025-09-10,S-uR-p--OHs
UgzWhgGOKazczN1jNgZ4AaABAg,Bagus ini menteri cerdas,@user678yv78,5,2025-09-10,S-uR-p--OHs
UgyPgTNcRz3WLETBjPp4AaABAg,"Buktikan kinerja bapak ke masyarakat supaya masyarkat sangat puas dan sangat menghargai bapak. Jangan cuma bicara tapi langsung lakukan yang terbaik buat negeri Indonesia, kan bapak tau cara memperbaiki ekonomi kan.",@tedstt3734,0,2025-09-11,S-uR-p--OHs
UgyLeB5Cdke2YXZEAwt4AaABAg,"Percuma!! Kelas menengah gak ada uang, mau ambil hutang gimana??!!! Kan hutang perlu DP!!!! Kelas menengah kerja gaji kantoran gak ada yang bantu !!!!",@user-Rsmlopasc,1,2025-09-16,S-uR-p--OHs
Ugw_-OaWAu6KYl9hSSV4AaABAg,"Kita totally setuju sama usulan Purbaya, langkah ini juga meningkatkan kepercayaan investor, menjadi sinyal bahwa pemerintah dan bank sentral serius menjaga stabilitas ekonomi, mendorong penyaluran kredit ke dunia usaha berkat likuiditas yg lebih longgar. Bank jadi punya cadangan cukup untuk memenuhi penarikan dana nasabah sehingga bisa mencegah bank run, sekaligus menstabilkan pasar keuangan lewat intervensi di pasar valas guna menjaga kurs rupiah tetap stabil 👍",@Ririzzler.lowbudget,2,2025-09-10,S-uR-p--OHs
Ugx_Z0hJ368DW29DkHR4AaABAg,"What?. Waspada guys.. Inflasi on going. Ini kelihatannya dipindahin, tapi dari mana uangnya? Jawabannya dicetak uangnya.",@myfuture-h4h,1,2025-09-11,S-uR-p--OHs
UgyufTBbbWHRdO-0TfZ4AaABAg,Semoga dengan banyaknya lquiditas bisa menurunkan suku bunga pinjaman dan bank tidak agresif menarik DPK konglomerat sehingga deposito bunga tinggi.. Dengan koperasi merah putih dan MBG yang duit bisa turun ke bawah ke level petani semoga dengan suku bunga murah bisa berdampak ke padat karya,@Islamnusantara009,10,2025-09-10,S-uR-p--OHs
UgyfDOHcy2fPk8qWWgV4AaABAg,"Pinter banget Pak Purbaya,mengerti kebutuhan rakyat,mudah2an bpk Sehat dan Panjang umur..Amin",@trenggalekmandirijaya944,0,2025-09-11,S-uR-p--OHs
UgwpVmvfJHSkw2sTTQZ4AaABAg,Bagus pak....salurkan ke kur untuk membantu pengusaha kecil dan petani,@erfanibrahim8244,25,2025-09-10,S-uR-p--OHs
UgylopKdIdIbIjJKaxR4AaABAg,"Bapak kami menaruh harapan besar kepada bapak semoga bapak dan keluarga sehat selalu ya pak, selalu dalam lindungan Allah subhanahu wa Ta'ala ❤",@pongkimpaw,0,2025-09-10,S-uR-p--OHs
UgxL6dY7v5l7jiesOCN4AaABAg,Mantap..  Di awasi.. Banyak tikus,@rikardohasudungan8363,14,2025-09-10,S-uR-p--OHs
Ugz597f-muAWE92elNh4AaABAg,"dalam konteks teori ekonomi dasar, yang disampaikan Pak Menkeu memang benar. Smg lancar terus memperbaiki ekonomi indonesia",@LMOlyum,0,2025-09-11,S-uR-p--OHs
Ugzflba_t5SajZJunYF4AaABAg,Ini Mentri bagus jangan diganti nnti yg ada mkin hncur perekonomian Indonesia,@sitiliza6210,7,2025-09-10,S-uR-p--OHs
UgxBJ0sTxpcW4MCYqTt4AaABAg,Ya ALLAH SEMOGA DENGAN MENTERI PAK PURBAYA. DAYA JUAL BELI KEMBALI NORMAL . DAN EKONOMI BERPUTAR SECARA GLOBAL.,@dower5763,1,2025-09-10,S-uR-p--OHs
UgzINsj8TZM2mbpUtXV4AaABAg,"Mantap pak, kreatif cari duit bukan seperti Sri Mulyani. Cuma bisa naikin pajak",@dalima8847,4,2025-09-10,S-uR-p--OHs
UgxOF2QbGU0hoSpgbKd4AaABAg,Apa pun keputusan pak Menkue masyarakat Indonesia hrs support _ karena beliau berani dlm mengambil keputusan bukan cuma jaga in brangkas spt kasir di Mc Donald,@elwina8068,0,2025-09-11,S-uR-p--OHs
UgzC6mslFFY88L95PlR4AaABAg,Biarkan uang beredar dan ekonomi masyarakat bergerak.,@cyberfam20,7,2025-09-10,S-uR-p--OHs
Ugxa2Vks95l__x3hqAZ4AaABAg,"Semoga kinerjanya kemenkeu bisa membuat ekonomi indonesia lebih baik.,baru ini saya denger kemenkeu bicara kerja soal uang tidak seperti sebelumnya yg di bahas cuma utang dan pajak...👍👍👍",@Suhaedah-y2y,0,2025-09-12,S-uR-p--OHs
Ugxfc4L6ZanoA-SgPcZ4AaABAg,ijin pak.. itu solusi semu.. malah bisa blunder jangka panjang bagi rakyat.. cukup jangan naikkan  pajak ... turunkan pajak ppn jadi  2% ITU KEBIJAKAN PAK,@mrzz-hf7tt,6,2025-09-10,S-uR-p--OHs
UgyeLRJ_ZLBsIzrHHlh4AaABAg,Semoga transparan nih menteri ngomongnya biar rakyat tahu kemana aja tuh duit,@AdeAdelaide-i5l,0,2025-09-11,S-uR-p--OHs
UgxHElNt1mqEv0zEQ2N4AaABAg,Ya gitu ga cuma mintai pajak duit nya di simpen ga buat belanja...emang lucu,@mzarqoniibnu1670,3,2025-09-10,S-uR-p--OHs
Ugz_3cSlBMEbGZ4eq3x4AaABAg,"Ini sih mengundang penyakit  Bakal terjadi ""crowding out""..... alias investor bakal kabur",@setiadi76,1,2025-09-11,S-uR-p--OHs
Ugw9kMfCcINmaVrks0F4AaABAg,Mantap,@angkibachtiar6717,2,2025-09-10,S-uR-p--OHs
Ugw5qmWFvMDnt-GdU9F4AaABAg,"Mantap mengungkapkan nominal itu bukan hal yg Gampang, hanya orang orang jujur dan tulus paham betul. Semoga Amanah jadi Mentri Pak😊Buat Seluruh Rakyat indonesia Bangga.",@ardisyahputra1235,0,2025-09-10,S-uR-p--OHs
